filename,angry,sad,happy,fear,surprise,disgust,neutral,emotion
image_05739.jpg,0,0,1,0,0,0,0,happy
image_05740.jpg,0,0,0,0,0,1,0,disgust
image_05741.jpg,0,0,0,1,0,0,0,fear
image_05745.jpg,0,0,0,0,0,0,1,neutral
image_05746.jpg,1,0,0,0,0,0,0,angry
image_05747.jpg,1,0,0,0,0,0,0,angry
image_05750.jpg,0,0,0,1,0,0,0,fear
image_05751.jpg,0,1,0,0,0,0,0,sad
image_05754.jpg,0,0,0,0,0,1,0,disgust
image_05756.jpg,0,1,0,0,0,0,0,sad
image_05757.jpg,0,0,0,0,0,0,1,neutral
image_05759.jpg,0,0,0,0,0,0,1,neutral
image_05760.jpg,0,0,0,1,0,0,0,fear
image_05761.jpg,1,0,0,0,0,0,0,angry
image_05762.jpg,0,0,0,0,0,1,0,disgust
image_05763.jpg,0,0,0,0,0,1,0,disgust
image_05764.jpg,0,1,0,0,0,0,0,sad
image_05765.jpg,0,0,0,0,0,0,1,neutral
image_05766.jpg,0,0,0,0,0,1,0,disgust
image_05767.jpg,0,1,0,0,0,0,0,sad
image_05768.jpg,0,0,0,0,0,0,1,neutral
image_05769.jpg,0,0,0,1,0,0,0,fear
image_05771.jpg,0,0,0,1,0,0,0,fear
image_05773.jpg,0,0,0,0,0,1,0,disgust
image_05774.jpg,0,1,0,0,0,0,0,sad
image_05775.jpg,0,0,0,1,0,0,0,fear
image_05776.jpg,0,0,0,1,0,0,0,fear
image_05777.jpg,0,0,0,1,0,0,0,fear
image_05779.jpg,0,1,0,0,0,0,0,sad
image_05780.jpg,1,0,0,0,0,0,0,angry
image_05781.jpg,0,0,0,0,0,1,0,disgust
image_05783.jpg,0,0,0,0,0,0,1,neutral
image_05784.jpg,0,0,0,0,0,0,1,neutral
image_05786.jpg,0,0,0,0,0,0,1,neutral
image_05788.jpg,0,0,1,0,0,0,0,happy
image_05789.jpg,0,1,0,0,0,0,0,sad
image_05790.jpg,0,1,0,0,0,0,0,sad
image_05793.jpg,0,0,0,0,0,1,0,disgust
image_05794.jpg,0,1,0,0,0,0,0,sad
image_05795.jpg,0,0,0,0,0,0,1,neutral
image_05796.jpg,1,0,0,0,0,0,0,angry
image_05797.jpg,0,1,0,0,0,0,0,sad
image_05799.jpg,0,1,0,0,0,0,0,sad
image_05800.jpg,0,0,1,0,0,0,0,happy
image_05801.jpg,0,0,0,0,0,0,1,neutral
image_05802.jpg,0,0,0,0,0,0,1,neutral
image_05805.jpg,0,0,0,1,0,0,0,fear
image_05806.jpg,1,0,0,0,0,0,0,angry
image_05807.jpg,0,0,0,0,0,0,1,neutral
image_05808.jpg,0,0,0,0,0,0,1,neutral
image_05810.jpg,0,0,0,1,0,0,0,fear
image_05812.jpg,0,0,0,0,0,0,1,neutral
image_05813.jpg,0,1,0,0,0,0,0,sad
image_05814.jpg,0,0,0,0,0,0,1,neutral
image_05815.jpg,1,0,0,0,0,0,0,angry
image_05816.jpg,0,0,0,0,0,1,0,disgust
image_05817.jpg,0,0,1,0,0,0,0,happy
image_05822.jpg,0,0,0,0,0,0,1,neutral
image_05823.jpg,0,1,0,0,0,0,0,sad
image_05824.jpg,0,0,0,0,0,0,1,neutral
image_05825.jpg,0,0,0,0,0,0,1,neutral
image_05826.jpg,0,1,0,0,0,0,0,sad
image_05827.jpg,0,0,0,1,0,0,0,fear
image_05828.jpg,0,0,0,0,0,0,1,neutral
image_05829.jpg,1,0,0,0,0,0,0,angry
image_05831.jpg,0,1,0,0,0,0,0,sad
image_05834.jpg,0,0,0,1,0,0,0,fear
image_05835.jpg,0,0,0,1,0,0,0,fear
image_05836.jpg,0,0,0,0,0,1,0,disgust
image_05837.jpg,0,0,0,1,0,0,0,fear
image_05838.jpg,0,1,0,0,0,0,0,sad
image_05843.jpg,0,0,0,0,0,1,0,disgust
image_05846.jpg,0,0,0,0,0,0,1,neutral
image_05848.jpg,1,0,0,0,0,0,0,angry
image_05849.jpg,1,0,0,0,0,0,0,angry
image_05851.jpg,0,1,0,0,0,0,0,sad
image_05852.jpg,0,0,0,0,0,0,1,neutral
image_05853.jpg,0,0,0,1,0,0,0,fear
image_05854.jpg,0,0,0,0,0,1,0,disgust
image_05855.jpg,0,1,0,0,0,0,0,sad
image_05856.jpg,0,0,0,0,0,1,0,disgust
image_05857.jpg,0,0,0,0,0,1,0,disgust
image_05858.jpg,0,0,0,1,0,0,0,fear
image_05859.jpg,0,0,0,0,0,1,0,disgust
image_05860.jpg,0,1,0,0,0,0,0,sad
image_05861.jpg,0,1,0,0,0,0,0,sad
image_05863.jpg,0,1,0,0,0,0,0,sad
image_05864.jpg,0,0,1,0,0,0,0,happy
image_05865.jpg,0,0,0,0,0,1,0,disgust
image_05867.jpg,0,0,0,0,0,1,0,disgust
image_05868.jpg,0,1,0,0,0,0,0,sad
image_05869.jpg,0,0,0,0,0,0,1,neutral
image_05870.jpg,0,0,0,0,0,0,1,neutral
image_05871.jpg,0,0,0,0,0,0,1,neutral
image_05872.jpg,1,0,0,0,0,0,0,angry
image_05874.jpg,0,0,0,0,0,0,1,neutral
image_05875.jpg,0,1,0,0,0,0,0,sad
image_05877.jpg,0,1,0,0,0,0,0,sad
image_05879.jpg,0,0,0,0,0,0,1,neutral
image_05880.jpg,0,0,0,1,0,0,0,fear
image_05881.jpg,0,0,1,0,0,0,0,happy
image_05882.jpg,0,0,0,0,0,1,0,disgust
image_05883.jpg,1,0,0,0,0,0,0,angry
image_05884.jpg,1,0,0,0,0,0,0,angry
image_05885.jpg,0,0,0,0,0,0,1,neutral
image_05887.jpg,0,0,0,0,0,0,1,neutral
image_05888.jpg,0,1,0,0,0,0,0,sad
image_05889.jpg,0,0,0,0,0,1,0,disgust
image_05890.jpg,0,0,0,0,0,1,0,disgust
image_05891.jpg,0,1,0,0,0,0,0,sad
image_05893.jpg,0,0,1,0,0,0,0,happy
image_05897.jpg,0,1,0,0,0,0,0,sad
image_05898.jpg,0,1,0,0,0,0,0,sad
image_05899.jpg,0,0,0,0,0,1,0,disgust
image_05900.jpg,0,1,0,0,0,0,0,sad
image_05901.jpg,0,0,0,1,0,0,0,fear
image_05902.jpg,0,0,0,1,0,0,0,fear
image_05903.jpg,0,0,0,0,0,1,0,disgust
image_05904.jpg,0,0,0,0,0,0,1,neutral
image_05905.jpg,0,0,0,1,0,0,0,fear
image_05907.jpg,1,0,0,0,0,0,0,angry
image_05908.jpg,0,1,0,0,0,0,0,sad
image_05909.jpg,1,0,0,0,0,0,0,angry
image_05910.jpg,0,1,0,0,0,0,0,sad
image_05911.jpg,0,0,0,1,0,0,0,fear
image_05912.jpg,0,0,1,0,0,0,0,happy
image_05913.jpg,0,0,0,1,0,0,0,fear
image_05914.jpg,0,0,0,0,0,0,1,neutral
image_05916.jpg,0,0,0,0,0,0,1,neutral
image_05918.jpg,0,0,0,1,0,0,0,fear
image_05920.jpg,0,0,0,0,0,1,0,disgust
image_05921.jpg,0,0,0,0,0,0,1,neutral
image_05922.jpg,0,0,0,1,0,0,0,fear
image_05924.jpg,0,1,0,0,0,0,0,sad
image_05925.jpg,0,1,0,0,0,0,0,sad
image_05926.jpg,0,0,0,1,0,0,0,fear
image_05928.jpg,0,0,0,0,0,1,0,disgust
image_05929.jpg,0,0,1,0,0,0,0,happy
image_05930.jpg,0,1,0,0,0,0,0,sad
image_05931.jpg,0,1,0,0,0,0,0,sad
image_05932.jpg,0,0,0,0,0,0,1,neutral
image_05933.jpg,0,0,0,0,0,0,1,neutral
image_05934.jpg,0,0,0,0,0,1,0,disgust
image_05936.jpg,0,1,0,0,0,0,0,sad
image_05937.jpg,0,1,0,0,0,0,0,sad
image_05939.jpg,0,0,0,0,0,1,0,disgust
image_05943.jpg,0,1,0,0,0,0,0,sad
image_05944.jpg,0,0,0,0,0,1,0,disgust
image_05945.jpg,0,1,0,0,0,0,0,sad
image_05947.jpg,0,1,0,0,0,0,0,sad
image_05949.jpg,0,0,0,1,0,0,0,fear
image_05951.jpg,0,1,0,0,0,0,0,sad
image_05952.jpg,0,1,0,0,0,0,0,sad
image_05953.jpg,0,0,0,1,0,0,0,fear
image_05954.jpg,0,0,0,0,0,1,0,disgust
image_05955.jpg,0,0,1,0,0,0,0,happy
image_05957.jpg,0,0,0,0,0,1,0,disgust
image_05959.jpg,0,0,0,0,0,0,1,neutral
image_05960.jpg,0,1,0,0,0,0,0,sad
image_05961.jpg,0,0,0,0,0,1,0,disgust
image_05962.jpg,0,0,0,0,0,0,1,neutral
image_05963.jpg,0,0,0,0,0,0,1,neutral
image_05965.jpg,0,0,0,0,0,1,0,disgust
image_05966.jpg,1,0,0,0,0,0,0,angry
image_05967.jpg,0,0,0,0,0,1,0,disgust
image_05968.jpg,0,0,0,0,0,1,0,disgust
image_05970.jpg,0,0,1,0,0,0,0,happy
image_05972.jpg,0,1,0,0,0,0,0,sad
image_05973.jpg,0,0,0,1,0,0,0,fear
image_05974.jpg,0,0,0,0,0,0,1,neutral
image_05975.jpg,0,1,0,0,0,0,0,sad
image_05978.jpg,0,0,1,0,0,0,0,happy
image_05979.jpg,0,0,0,1,0,0,0,fear
image_05980.jpg,0,0,0,0,0,1,0,disgust
image_05981.jpg,0,0,0,0,0,0,1,neutral
image_05982.jpg,0,0,0,0,0,1,0,disgust
image_05983.jpg,0,1,0,0,0,0,0,sad
image_05984.jpg,0,0,1,0,0,0,0,happy
image_05988.jpg,0,0,0,1,0,0,0,fear
image_05989.jpg,0,0,0,1,0,0,0,fear
image_05990.jpg,0,0,1,0,0,0,0,happy
image_05991.jpg,0,0,0,0,0,1,0,disgust
image_05993.jpg,0,0,0,1,0,0,0,fear
image_05994.jpg,0,0,0,0,0,0,1,neutral
image_05995.jpg,0,0,0,1,0,0,0,fear
image_05996.jpg,0,0,0,0,0,0,1,neutral
image_05997.jpg,0,0,0,0,0,1,0,disgust
image_05998.jpg,0,0,0,0,0,0,1,neutral
image_05999.jpg,0,0,1,0,0,0,0,happy
image_06003.jpg,0,1,0,0,0,0,0,sad
image_06004.jpg,0,0,0,1,0,0,0,fear
image_06005.jpg,0,1,0,0,0,0,0,sad
image_06007.jpg,0,0,0,1,0,0,0,fear
image_06008.jpg,0,0,0,1,0,0,0,fear
image_06010.jpg,0,0,0,1,0,0,0,fear
image_06011.jpg,0,0,0,1,0,0,0,fear
image_06012.jpg,0,0,0,0,0,1,0,disgust
image_06013.jpg,0,0,0,0,0,1,0,disgust
image_06014.jpg,0,0,0,0,0,1,0,disgust
image_06015.jpg,0,0,0,1,0,0,0,fear
image_06016.jpg,1,0,0,0,0,0,0,angry
image_06017.jpg,0,0,0,0,0,1,0,disgust
image_06018.jpg,0,0,0,0,0,0,1,neutral
image_06019.jpg,0,0,1,0,0,0,0,happy
image_06020.jpg,0,0,0,0,0,1,0,disgust
image_06021.jpg,0,1,0,0,0,0,0,sad
image_06022.jpg,1,0,0,0,0,0,0,angry
image_06024.jpg,0,0,0,1,0,0,0,fear
image_06025.jpg,0,1,0,0,0,0,0,sad
image_06026.jpg,0,0,0,1,0,0,0,fear
image_06027.jpg,0,1,0,0,0,0,0,sad
image_06031.jpg,0,0,0,1,0,0,0,fear
image_06033.jpg,0,0,0,0,0,0,1,neutral
image_06034.jpg,0,0,0,0,0,1,0,disgust
image_06035.jpg,1,0,0,0,0,0,0,angry
image_06037.jpg,0,0,0,1,0,0,0,fear
image_06039.jpg,0,1,0,0,0,0,0,sad
image_06040.jpg,0,0,0,0,0,0,1,neutral
image_06041.jpg,0,0,0,0,0,0,1,neutral
image_06042.jpg,0,0,0,1,0,0,0,fear
image_06044.jpg,0,0,0,1,0,0,0,fear
image_06045.jpg,0,0,0,0,0,0,1,neutral
image_06046.jpg,0,0,0,0,0,0,1,neutral
image_06047.jpg,0,0,0,0,0,0,1,neutral
image_06048.jpg,0,1,0,0,0,0,0,sad
image_06049.jpg,0,0,0,0,0,1,0,disgust
image_06050.jpg,0,1,0,0,0,0,0,sad
image_06051.jpg,0,1,0,0,0,0,0,sad
image_06052.jpg,0,0,0,0,0,0,1,neutral
image_06054.jpg,0,0,0,0,0,0,1,neutral
image_06055.jpg,0,1,0,0,0,0,0,sad
image_06057.jpg,0,1,0,0,0,0,0,sad
image_06059.jpg,0,0,0,0,0,0,1,neutral
image_06060.jpg,0,0,0,1,0,0,0,fear
image_06061.jpg,0,0,0,1,0,0,0,fear
image_06062.jpg,0,0,0,1,0,0,0,fear
image_06063.jpg,1,0,0,0,0,0,0,angry
image_06064.jpg,0,0,0,0,0,1,0,disgust
image_06065.jpg,1,0,0,0,0,0,0,angry
image_06066.jpg,0,1,0,0,0,0,0,sad
image_06067.jpg,0,0,0,0,0,0,1,neutral
image_06069.jpg,0,0,0,1,0,0,0,fear
image_06070.jpg,0,0,0,1,0,0,0,fear
image_06071.jpg,0,1,0,0,0,0,0,sad
image_06073.jpg,0,0,0,0,0,0,1,neutral
image_06075.jpg,0,1,0,0,0,0,0,sad
image_06076.jpg,0,1,0,0,0,0,0,sad
image_06077.jpg,0,0,0,0,0,1,0,disgust
image_06078.jpg,0,0,0,0,0,1,0,disgust
image_06079.jpg,0,0,0,0,0,1,0,disgust
image_06080.jpg,0,0,0,0,0,0,1,neutral
image_06081.jpg,0,0,0,0,0,1,0,disgust
image_06083.jpg,1,0,0,0,0,0,0,angry
image_06084.jpg,0,0,0,0,0,0,1,neutral
image_06085.jpg,0,0,0,0,0,0,1,neutral
image_06086.jpg,0,0,0,0,0,0,1,neutral
image_06091.jpg,0,0,0,1,0,0,0,fear
image_06097.jpg,0,0,0,1,0,0,0,fear
image_06098.jpg,0,0,0,0,0,1,0,disgust
image_06099.jpg,0,0,0,0,0,0,1,neutral
image_06101.jpg,0,1,0,0,0,0,0,sad
image_06102.jpg,0,0,0,0,0,0,1,neutral
image_06103.jpg,0,0,0,1,0,0,0,fear
image_06104.jpg,0,1,0,0,0,0,0,sad
image_06105.jpg,1,0,0,0,0,0,0,angry
image_06111.jpg,0,0,0,1,0,0,0,fear
image_06113.jpg,0,0,0,0,0,1,0,disgust
image_06114.jpg,0,0,0,0,0,1,0,disgust
image_06116.jpg,0,0,0,0,0,1,0,disgust
image_06118.jpg,1,0,0,0,0,0,0,angry
image_06119.jpg,0,0,0,0,0,0,1,neutral
image_06122.jpg,0,0,0,0,0,1,0,disgust
image_06123.jpg,0,0,1,0,0,0,0,happy
image_06125.jpg,0,0,0,0,0,0,1,neutral
image_06126.jpg,0,1,0,0,0,0,0,sad
image_06127.jpg,0,1,0,0,0,0,0,sad
image_06128.jpg,1,0,0,0,0,0,0,angry
image_06129.jpg,0,0,0,1,0,0,0,fear
image_06130.jpg,0,0,0,1,0,0,0,fear
image_06131.jpg,0,0,0,0,0,1,0,disgust
image_06133.jpg,0,1,0,0,0,0,0,sad
image_06134.jpg,0,0,0,0,0,0,1,neutral
image_06135.jpg,0,0,0,1,0,0,0,fear
image_06136.jpg,0,0,0,1,0,0,0,fear
image_06137.jpg,0,0,0,0,0,1,0,disgust
image_06138.jpg,0,0,0,0,0,1,0,disgust
image_06141.jpg,0,0,0,0,0,0,1,neutral
image_06143.jpg,0,0,0,0,0,1,0,disgust
image_06144.jpg,1,0,0,0,0,0,0,angry
image_06146.jpg,0,0,0,0,0,1,0,disgust
image_06148.jpg,1,0,0,0,0,0,0,angry
image_06149.jpg,0,0,0,0,0,0,1,neutral
image_06150.jpg,0,1,0,0,0,0,0,sad
image_06151.jpg,0,0,0,0,0,1,0,disgust
image_06152.jpg,0,0,0,0,0,1,0,disgust
image_06153.jpg,0,1,0,0,0,0,0,sad
image_06154.jpg,0,1,0,0,0,0,0,sad
image_06155.jpg,0,0,0,1,0,0,0,fear
image_06156.jpg,0,1,0,0,0,0,0,sad
image_06157.jpg,0,0,0,0,0,0,1,neutral
image_06159.jpg,0,0,0,1,0,0,0,fear
image_06161.jpg,0,0,0,0,0,1,0,disgust
image_06162.jpg,0,0,0,0,0,0,1,neutral
image_06164.jpg,0,1,0,0,0,0,0,sad
image_06166.jpg,1,0,0,0,0,0,0,angry
image_06167.jpg,1,0,0,0,0,0,0,angry
image_06169.jpg,0,0,0,1,0,0,0,fear
image_06170.jpg,0,0,0,0,0,0,1,neutral
image_06171.jpg,0,1,0,0,0,0,0,sad
image_06172.jpg,0,1,0,0,0,0,0,sad
image_06173.jpg,0,0,0,0,0,1,0,disgust
image_06175.jpg,0,0,0,1,0,0,0,fear
image_06177.jpg,0,0,0,0,0,0,1,neutral
image_06178.jpg,0,0,0,1,0,0,0,fear
image_06180.jpg,0,0,0,0,0,0,1,neutral
image_06183.jpg,0,0,0,0,0,0,1,neutral
image_06185.jpg,0,0,0,1,0,0,0,fear
image_06186.jpg,0,0,0,0,0,1,0,disgust
image_06187.jpg,0,0,0,1,0,0,0,fear
image_06188.jpg,0,1,0,0,0,0,0,sad
image_06189.jpg,0,0,0,0,0,1,0,disgust
image_06191.jpg,1,0,0,0,0,0,0,angry
image_06192.jpg,0,0,0,0,0,1,0,disgust
image_06193.jpg,0,0,0,1,0,0,0,fear
image_06198.jpg,0,0,0,0,0,0,1,neutral
image_06200.jpg,0,0,0,0,0,1,0,disgust
image_06201.jpg,0,0,0,0,0,0,1,neutral
image_06202.jpg,0,0,0,1,0,0,0,fear
image_06203.jpg,0,0,0,0,0,1,0,disgust
image_06205.jpg,0,1,0,0,0,0,0,sad
image_06206.jpg,0,0,0,0,0,1,0,disgust
image_06207.jpg,1,0,0,0,0,0,0,angry
image_06208.jpg,0,0,0,0,0,1,0,disgust
image_06209.jpg,0,0,0,0,0,0,1,neutral
image_06210.jpg,0,1,0,0,0,0,0,sad
image_06211.jpg,0,0,0,1,0,0,0,fear
image_06212.jpg,0,0,0,0,0,1,0,disgust
image_06213.jpg,0,0,0,1,0,0,0,fear
image_06214.jpg,0,0,0,0,0,1,0,disgust
image_06215.jpg,0,0,0,0,0,0,1,neutral
image_06221.jpg,0,0,0,0,0,0,1,neutral
image_06224.jpg,0,0,0,1,0,0,0,fear
image_06227.jpg,0,1,0,0,0,0,0,sad
image_06228.jpg,0,0,0,0,0,0,1,neutral
image_06229.jpg,0,0,0,0,0,0,1,neutral
image_06230.jpg,1,0,0,0,0,0,0,angry
image_06231.jpg,1,0,0,0,0,0,0,angry
image_06232.jpg,0,0,0,0,0,0,1,neutral
image_06233.jpg,0,0,0,1,0,0,0,fear
image_06234.jpg,0,0,0,0,0,1,0,disgust
image_06235.jpg,0,1,0,0,0,0,0,sad
image_06236.jpg,0,0,0,1,0,0,0,fear
image_06237.jpg,0,0,0,1,0,0,0,fear
image_06238.jpg,0,0,1,0,0,0,0,happy
image_06239.jpg,0,0,0,1,0,0,0,fear
image_06240.jpg,0,0,0,1,0,0,0,fear
image_06241.jpg,0,0,1,0,0,0,0,happy
image_06244.jpg,0,0,0,1,0,0,0,fear
image_06245.jpg,0,1,0,0,0,0,0,sad
image_06246.jpg,0,1,0,0,0,0,0,sad
image_06247.jpg,0,0,0,1,0,0,0,fear
image_06248.jpg,0,0,0,1,0,0,0,fear
image_06249.jpg,0,0,0,1,0,0,0,fear
image_06251.jpg,1,0,0,0,0,0,0,angry
image_06253.jpg,0,1,0,0,0,0,0,sad
image_06254.jpg,0,0,0,0,0,0,1,neutral
image_06255.jpg,0,0,0,0,0,1,0,disgust
image_06257.jpg,0,0,0,0,0,1,0,disgust
image_06258.jpg,0,1,0,0,0,0,0,sad
image_06259.jpg,0,0,0,0,0,1,0,disgust
image_06260.jpg,1,0,0,0,0,0,0,angry
image_06261.jpg,0,0,0,1,0,0,0,fear
image_06262.jpg,0,1,0,0,0,0,0,sad
image_06263.jpg,0,0,0,0,0,0,1,neutral
image_06266.jpg,0,0,0,1,0,0,0,fear
image_06268.jpg,0,0,0,0,0,1,0,disgust
image_06271.jpg,0,1,0,0,0,0,0,sad
image_06272.jpg,0,0,0,1,0,0,0,fear
image_06273.jpg,1,0,0,0,0,0,0,angry
image_06274.jpg,0,0,0,0,0,1,0,disgust
image_06277.jpg,0,1,0,0,0,0,0,sad
image_06278.jpg,0,1,0,0,0,0,0,sad
image_06279.jpg,1,0,0,0,0,0,0,angry
image_06280.jpg,0,1,0,0,0,0,0,sad
image_06281.jpg,0,0,0,0,0,1,0,disgust
image_06282.jpg,0,0,1,0,0,0,0,happy
image_06284.jpg,0,1,0,0,0,0,0,sad
image_06285.jpg,0,0,0,1,0,0,0,fear
image_06286.jpg,0,0,0,0,0,0,1,neutral
image_06287.jpg,0,0,0,0,0,1,0,disgust
image_06289.jpg,0,0,0,0,0,0,1,neutral
image_06290.jpg,0,0,0,0,0,1,0,disgust
image_06291.jpg,0,0,1,0,0,0,0,happy
image_06292.jpg,0,0,0,0,0,0,1,neutral
image_06293.jpg,0,1,0,0,0,0,0,sad
image_06294.jpg,0,0,0,0,0,1,0,disgust
image_06297.jpg,0,0,0,1,0,0,0,fear
image_06298.jpg,0,0,0,0,0,0,1,neutral
image_06303.jpg,0,0,1,0,0,0,0,happy
image_06304.jpg,1,0,0,0,0,0,0,angry
image_06305.jpg,0,0,0,1,0,0,0,fear
image_06306.jpg,0,1,0,0,0,0,0,sad
image_06307.jpg,0,0,0,1,0,0,0,fear
image_06310.jpg,0,0,0,1,0,0,0,fear
image_06311.jpg,0,0,1,0,0,0,0,happy
image_06313.jpg,0,0,0,1,0,0,0,fear
image_06314.jpg,1,0,0,0,0,0,0,angry
image_06317.jpg,1,0,0,0,0,0,0,angry
image_06320.jpg,0,0,0,0,0,0,1,neutral
image_06321.jpg,0,1,0,0,0,0,0,sad
image_06322.jpg,0,0,0,0,0,1,0,disgust
image_06323.jpg,0,0,0,1,0,0,0,fear
image_06324.jpg,0,0,0,0,0,0,1,neutral
image_06325.jpg,0,0,0,1,0,0,0,fear
image_06329.jpg,0,1,0,0,0,0,0,sad
image_06331.jpg,0,1,0,0,0,0,0,sad
image_06333.jpg,0,1,0,0,0,0,0,sad
image_06334.jpg,0,0,0,0,0,0,1,neutral
image_06335.jpg,0,0,0,0,0,1,0,disgust
image_06336.jpg,0,0,0,1,0,0,0,fear
image_06338.jpg,0,1,0,0,0,0,0,sad
image_06339.jpg,0,0,0,0,0,0,1,neutral
image_06340.jpg,0,0,0,0,0,0,1,neutral
image_06341.jpg,0,0,0,0,0,1,0,disgust
image_06342.jpg,0,0,0,0,0,1,0,disgust
image_06343.jpg,0,1,0,0,0,0,0,sad
image_06344.jpg,0,0,0,0,0,0,1,neutral
image_06346.jpg,0,0,1,0,0,0,0,happy
image_06347.jpg,0,1,0,0,0,0,0,sad
image_06349.jpg,0,0,0,1,0,0,0,fear
image_06350.jpg,0,1,0,0,0,0,0,sad
image_06353.jpg,0,1,0,0,0,0,0,sad
image_06355.jpg,0,0,0,0,0,0,1,neutral
image_06356.jpg,0,0,0,1,0,0,0,fear
image_06358.jpg,1,0,0,0,0,0,0,angry
image_06359.jpg,0,0,0,0,0,1,0,disgust
image_06360.jpg,0,0,0,0,0,0,1,neutral
image_06361.jpg,0,1,0,0,0,0,0,sad
image_06364.jpg,0,0,0,1,0,0,0,fear
image_06365.jpg,0,0,0,1,0,0,0,fear
image_06366.jpg,0,0,0,0,0,1,0,disgust
image_06368.jpg,0,0,0,1,0,0,0,fear
image_06370.jpg,0,0,0,0,0,1,0,disgust
image_06371.jpg,0,0,0,0,0,1,0,disgust
image_06372.jpg,0,0,0,0,0,0,1,neutral
image_06373.jpg,0,0,0,1,0,0,0,fear
image_06374.jpg,0,0,0,0,0,1,0,disgust
image_06375.jpg,0,1,0,0,0,0,0,sad
image_06377.jpg,0,0,0,0,0,0,1,neutral
image_06379.jpg,0,0,0,0,0,0,1,neutral
image_06380.jpg,0,0,0,1,0,0,0,fear
image_06381.jpg,0,0,0,0,0,0,1,neutral
image_06382.jpg,1,0,0,0,0,0,0,angry
image_06383.jpg,0,0,0,0,0,0,1,neutral
image_06385.jpg,0,0,0,1,0,0,0,fear
image_06386.jpg,0,1,0,0,0,0,0,sad
image_06387.jpg,0,0,0,0,0,1,0,disgust
image_06388.jpg,0,0,0,1,0,0,0,fear
image_06389.jpg,0,0,0,0,0,1,0,disgust
image_06390.jpg,0,0,0,0,0,1,0,disgust
image_06392.jpg,0,0,0,1,0,0,0,fear
image_06393.jpg,0,0,0,0,0,0,1,neutral
image_06394.jpg,0,1,0,0,0,0,0,sad
image_06395.jpg,0,1,0,0,0,0,0,sad
image_06397.jpg,0,0,0,0,0,1,0,disgust
image_06399.jpg,0,0,0,0,0,0,1,neutral
image_06400.jpg,1,0,0,0,0,0,0,angry
image_06402.jpg,1,0,0,0,0,0,0,angry
image_06403.jpg,0,0,0,0,0,1,0,disgust
image_06404.jpg,0,0,0,0,0,1,0,disgust
image_06406.jpg,0,0,1,0,0,0,0,happy
image_06407.jpg,0,0,0,0,0,0,1,neutral
image_06408.jpg,0,0,0,1,0,0,0,fear
image_06409.jpg,0,0,0,1,0,0,0,fear
image_06410.jpg,0,0,0,0,0,0,1,neutral
image_06412.jpg,0,0,0,0,0,1,0,disgust
image_06414.jpg,0,0,0,0,0,0,1,neutral
image_06415.jpg,0,0,0,0,0,1,0,disgust
image_06418.jpg,0,0,0,1,0,0,0,fear
image_06419.jpg,0,1,0,0,0,0,0,sad
image_06420.jpg,0,0,0,1,0,0,0,fear
image_06422.jpg,0,0,1,0,0,0,0,happy
image_06423.jpg,0,0,0,1,0,0,0,fear
image_06424.jpg,0,0,0,0,0,0,1,neutral
image_06425.jpg,0,0,0,1,0,0,0,fear
image_06426.jpg,0,0,0,1,0,0,0,fear
image_06427.jpg,0,0,0,1,0,0,0,fear
image_06429.jpg,0,0,0,0,0,0,1,neutral
image_06431.jpg,0,0,0,1,0,0,0,fear
image_06433.jpg,0,0,0,0,0,1,0,disgust
image_06434.jpg,0,0,1,0,0,0,0,happy
image_06436.jpg,0,1,0,0,0,0,0,sad
image_06437.jpg,1,0,0,0,0,0,0,angry
image_06438.jpg,1,0,0,0,0,0,0,angry
image_06439.jpg,0,1,0,0,0,0,0,sad
image_06440.jpg,0,0,0,0,0,0,1,neutral
image_06441.jpg,0,0,0,0,0,1,0,disgust
image_06442.jpg,0,0,0,0,0,0,1,neutral
image_06443.jpg,0,1,0,0,0,0,0,sad
image_06447.jpg,0,0,0,0,0,1,0,disgust
image_06448.jpg,0,1,0,0,0,0,0,sad
image_06450.jpg,0,0,0,1,0,0,0,fear
image_06452.jpg,0,0,0,0,0,0,1,neutral
image_06453.jpg,0,1,0,0,0,0,0,sad
image_06454.jpg,0,0,0,0,0,1,0,disgust
image_06455.jpg,0,0,0,0,0,1,0,disgust
image_06456.jpg,0,1,0,0,0,0,0,sad
image_06460.jpg,0,1,0,0,0,0,0,sad
image_06461.jpg,0,0,0,0,0,0,1,neutral
image_06463.jpg,0,0,0,0,0,0,1,neutral
image_06466.jpg,0,0,0,0,0,1,0,disgust
image_06468.jpg,0,0,0,0,0,1,0,disgust
image_06470.jpg,0,0,0,0,0,1,0,disgust
image_06471.jpg,0,0,0,1,0,0,0,fear
image_06474.jpg,0,1,0,0,0,0,0,sad
image_06475.jpg,0,1,0,0,0,0,0,sad
image_06476.jpg,0,1,0,0,0,0,0,sad
image_06477.jpg,0,0,0,0,0,0,1,neutral
image_06478.jpg,0,0,0,0,0,1,0,disgust
image_06479.jpg,0,1,0,0,0,0,0,sad
image_06480.jpg,1,0,0,0,0,0,0,angry
image_06481.jpg,1,0,0,0,0,0,0,angry
image_06483.jpg,0,0,0,0,0,0,1,neutral
image_06485.jpg,0,0,0,0,0,1,0,disgust
image_06486.jpg,0,1,0,0,0,0,0,sad
image_06487.jpg,1,0,0,0,0,0,0,angry
image_06488.jpg,0,0,0,1,0,0,0,fear
image_06489.jpg,0,0,0,0,0,1,0,disgust
