filename,emotion,label
image_08002.jpg,neutral,7
image_08003.jpg,neutral,7
image_08005.jpg,neutral,7
image_08008.jpg,sad,2
image_08009.jpg,sad,2
image_08010.jpg,sad,2
image_08011.jpg,angry,1
image_08012.jpg,sad,2
image_08014.jpg,disgust,6
image_08016.jpg,disgust,6
image_08017.jpg,angry,1
image_08018.jpg,sad,2
image_08020.jpg,angry,1
image_08021.jpg,sad,2
image_08022.jpg,angry,1
image_08023.jpg,sad,2
image_08043.jpg,neutral,7
image_08063.jpg,sad,2
image_08084.jpg,fear,4
image_08104.jpg,sad,2
image_08105.jpg,fear,4
image_08106.jpg,disgust,6
image_08115.jpg,sad,2
image_08116.jpg,fear,4
image_08117.jpg,disgust,6
image_08121.jpg,sad,2
image_08128.jpg,angry,1
image_08130.jpg,angry,1
image_08152.jpg,angry,1
image_08175.jpg,angry,1
image_05217.jpg,disgust,6
image_05218.jpg,sad,2
image_05219.jpg,sad,2
image_05220.jpg,sad,2
image_05223.jpg,sad,2
image_05224.jpg,neutral,7
image_05225.jpg,sad,2
image_05226.jpg,disgust,6
image_05227.jpg,disgust,6
image_05228.jpg,angry,1
image_05229.jpg,disgust,6
image_05230.jpg,fear,4
image_05231.jpg,disgust,6
image_05233.jpg,happy,3
image_05234.jpg,angry,1
image_05236.jpg,neutral,7
image_05237.jpg,neutral,7
image_05238.jpg,angry,1
image_05239.jpg,disgust,6
image_05240.jpg,neutral,7
image_05241.jpg,disgust,6
image_05242.jpg,fear,4
image_05244.jpg,neutral,7
image_05245.jpg,fear,4
image_05246.jpg,neutral,7
image_05248.jpg,disgust,6
image_05249.jpg,disgust,6
image_05251.jpg,fear,4
image_05252.jpg,angry,1
image_05253.jpg,sad,2
image_05255.jpg,disgust,6
image_05256.jpg,neutral,7
image_05258.jpg,neutral,7
image_05259.jpg,sad,2
image_05260.jpg,angry,1
image_05261.jpg,neutral,7
image_05262.jpg,angry,1
image_05264.jpg,angry,1
image_05265.jpg,angry,1
image_05266.jpg,neutral,7
image_05267.jpg,fear,4
image_05269.jpg,sad,2
image_05270.jpg,sad,2
image_05271.jpg,disgust,6
image_05272.jpg,sad,2
image_05273.jpg,sad,2
image_05274.jpg,sad,2
image_05275.jpg,neutral,7
image_05277.jpg,surprised,7
image_05278.jpg,neutral,7
image_05279.jpg,angry,1
image_05281.jpg,neutral,7
image_05282.jpg,fear,4
image_05286.jpg,sad,2
image_05287.jpg,sad,2
image_05288.jpg,sad,2
image_05289.jpg,sad,2
image_05290.jpg,sad,2
image_05291.jpg,sad,2
image_05292.jpg,sad,2
image_05293.jpg,neutral,7
image_05294.jpg,fear,4
image_05295.jpg,fear,4
image_05296.jpg,happy,3
image_05298.jpg,sad,2
image_05300.jpg,angry,1
image_05301.jpg,disgust,6
image_05302.jpg,disgust,6
image_05303.jpg,angry,1
image_05304.jpg,angry,1
image_05305.jpg,sad,2
image_05306.jpg,neutral,7
image_05307.jpg,neutral,7
image_05308.jpg,fear,4
image_05309.jpg,sad,2
image_05310.jpg,fear,4
image_05312.jpg,sad,2
image_05315.jpg,angry,1
image_05316.jpg,disgust,6
image_05317.jpg,fear,4
image_05319.jpg,neutral,7
image_05320.jpg,fear,4
image_05321.jpg,neutral,7
image_05323.jpg,sad,2
image_05324.jpg,angry,1
image_05325.jpg,sad,2
image_05326.jpg,fear,4
image_05329.jpg,sad,2
image_05330.jpg,angry,1
image_05331.jpg,disgust,6
image_05333.jpg,angry,1
image_05334.jpg,sad,2
image_05337.jpg,fear,4
image_05338.jpg,fear,4
image_05339.jpg,sad,2
image_05340.jpg,sad,2
image_05342.jpg,neutral,7
image_05343.jpg,neutral,7
image_05344.jpg,fear,4
image_05345.jpg,disgust,6
image_05347.jpg,neutral,7
image_05349.jpg,disgust,6
image_05350.jpg,sad,2
image_05352.jpg,happy,3
image_05353.jpg,neutral,7
image_05355.jpg,angry,1
image_05356.jpg,disgust,6
image_05357.jpg,neutral,7
image_05358.jpg,sad,2
image_05360.jpg,disgust,6
image_05361.jpg,neutral,7
image_05362.jpg,disgust,6
image_05363.jpg,disgust,6
image_05364.jpg,neutral,7
image_05365.jpg,angry,1
image_05367.jpg,angry,1
image_05368.jpg,neutral,7
image_05369.jpg,neutral,7
image_05371.jpg,fear,4
image_05372.jpg,fear,4
image_05374.jpg,sad,2
image_05376.jpg,angry,1
image_05377.jpg,angry,1
image_05379.jpg,fear,4
image_05380.jpg,fear,4
image_05381.jpg,sad,2
image_05384.jpg,angry,1
image_05385.jpg,sad,2
image_05386.jpg,sad,2
image_05389.jpg,neutral,7
image_05390.jpg,neutral,7
image_05392.jpg,angry,1
image_05394.jpg,neutral,7
image_05395.jpg,neutral,7
image_05396.jpg,sad,2
image_05399.jpg,angry,1
image_05400.jpg,disgust,6
image_05403.jpg,fear,4
image_05406.jpg,disgust,6
image_05408.jpg,fear,4
image_05409.jpg,neutral,7
image_05410.jpg,sad,2
image_05413.jpg,sad,2
image_05414.jpg,fear,4
image_05415.jpg,angry,1
image_05416.jpg,neutral,7
image_05417.jpg,fear,4
image_05419.jpg,neutral,7
image_05421.jpg,sad,2
image_05423.jpg,neutral,7
image_05425.jpg,neutral,7
image_05426.jpg,disgust,6
image_05427.jpg,angry,1
image_05429.jpg,happy,3
image_05430.jpg,neutral,7
image_05432.jpg,neutral,7
image_05433.jpg,neutral,7
image_05434.jpg,neutral,7
image_05435.jpg,fear,4
image_05437.jpg,fear,4
image_05438.jpg,fear,4
image_05439.jpg,disgust,6
image_05440.jpg,sad,2
image_05441.jpg,fear,4
image_05442.jpg,angry,1
image_05443.jpg,angry,1
image_05444.jpg,sad,2
image_05445.jpg,neutral,7
image_05446.jpg,disgust,6
image_05447.jpg,neutral,7
image_05448.jpg,sad,2
image_05449.jpg,sad,2
image_05450.jpg,neutral,7
image_05452.jpg,fear,4
image_05453.jpg,angry,1
image_05454.jpg,fear,4
image_05455.jpg,sad,2
image_05456.jpg,sad,2
image_05457.jpg,angry,1
image_05459.jpg,angry,1
image_05462.jpg,sad,2
image_05463.jpg,disgust,6
image_05464.jpg,angry,1
image_05465.jpg,sad,2
image_05466.jpg,neutral,7
image_05468.jpg,disgust,6
image_05469.jpg,sad,2
image_05470.jpg,angry,1
image_05471.jpg,sad,2
image_05472.jpg,sad,2
image_05473.jpg,sad,2
image_05474.jpg,angry,1
image_05475.jpg,neutral,7
image_05476.jpg,neutral,7
image_05477.jpg,angry,1
image_05478.jpg,angry,1
image_05479.jpg,fear,4
image_05480.jpg,disgust,6
image_05482.jpg,fear,4
image_05485.jpg,fear,4
image_05487.jpg,sad,2
image_05491.jpg,sad,2
image_05492.jpg,disgust,6
image_05494.jpg,angry,1
image_05495.jpg,disgust,6
image_05496.jpg,sad,2
image_05498.jpg,disgust,6
image_05499.jpg,sad,2
image_05502.jpg,neutral,7
image_05503.jpg,fear,4
image_05504.jpg,disgust,6
image_05505.jpg,sad,2
image_05506.jpg,happy,3
image_05507.jpg,fear,4
image_05508.jpg,disgust,6
image_05509.jpg,disgust,6
image_05512.jpg,sad,2
image_05514.jpg,sad,2
image_05515.jpg,disgust,6
image_05516.jpg,neutral,7
image_05518.jpg,sad,2
image_05519.jpg,sad,2
image_05520.jpg,fear,4
image_05521.jpg,neutral,7
image_05522.jpg,sad,2
image_05523.jpg,sad,2
image_05526.jpg,neutral,7
image_05528.jpg,sad,2
image_05531.jpg,disgust,6
image_05532.jpg,happy,3
image_05533.jpg,fear,4
image_05534.jpg,sad,2
image_05536.jpg,sad,2
image_05537.jpg,neutral,7
image_05540.jpg,fear,4
image_05541.jpg,fear,4
image_05542.jpg,fear,4
image_05543.jpg,sad,2
image_05545.jpg,neutral,7
image_05546.jpg,disgust,6
image_05549.jpg,fear,4
image_05550.jpg,neutral,7
image_05551.jpg,neutral,7
image_05552.jpg,neutral,7
image_05553.jpg,neutral,7
image_05555.jpg,angry,1
image_05556.jpg,angry,1
image_05558.jpg,sad,2
image_05559.jpg,sad,2
image_05560.jpg,sad,2
image_05561.jpg,fear,4
image_05562.jpg,angry,1
image_05564.jpg,neutral,7
image_05565.jpg,neutral,7
image_05566.jpg,disgust,6
image_05567.jpg,disgust,6
image_05568.jpg,fear,4
image_05571.jpg,sad,2
image_05572.jpg,angry,1
image_05575.jpg,happy,3
image_05579.jpg,neutral,7
image_05580.jpg,disgust,6
image_05581.jpg,disgust,6
image_05582.jpg,disgust,6
image_05583.jpg,disgust,6
image_05584.jpg,disgust,6
image_05585.jpg,neutral,7
image_05587.jpg,neutral,7
image_05589.jpg,sad,2
image_05592.jpg,angry,1
image_05593.jpg,neutral,7
image_05594.jpg,sad,2
image_05595.jpg,neutral,7
image_05596.jpg,neutral,7
image_05597.jpg,neutral,7
image_05598.jpg,disgust,6
image_05599.jpg,angry,1
image_05601.jpg,happy,3
image_05606.jpg,sad,2
image_05607.jpg,disgust,6
image_05609.jpg,neutral,7
image_05612.jpg,neutral,7
image_05615.jpg,sad,2
image_05616.jpg,sad,2
image_05617.jpg,fear,4
image_05619.jpg,fear,4
image_05620.jpg,angry,1
image_05621.jpg,neutral,7
image_05624.jpg,sad,2
image_05626.jpg,angry,1
image_05627.jpg,fear,4
image_05628.jpg,sad,2
image_05629.jpg,neutral,7
image_05632.jpg,neutral,7
image_05633.jpg,neutral,7
image_05635.jpg,fear,4
image_05636.jpg,sad,2
image_05638.jpg,fear,4
image_05639.jpg,fear,4
image_05640.jpg,disgust,6
image_05642.jpg,fear,4
image_05643.jpg,sad,2
image_05644.jpg,sad,2
image_05645.jpg,happy,3
image_05652.jpg,angry,1
image_05653.jpg,sad,2
image_05655.jpg,sad,2
image_05656.jpg,fear,4
image_05657.jpg,happy,3
image_05658.jpg,happy,3
image_05659.jpg,neutral,7
image_05660.jpg,angry,1
image_05664.jpg,sad,2
image_05665.jpg,disgust,6
image_05667.jpg,angry,1
image_05669.jpg,disgust,6
image_05670.jpg,sad,2
image_05671.jpg,neutral,7
image_05675.jpg,angry,1
image_05676.jpg,happy,3
image_05678.jpg,fear,4
image_05679.jpg,neutral,7
image_05682.jpg,sad,2
image_05684.jpg,sad,2
image_05685.jpg,neutral,7
image_05686.jpg,neutral,7
image_05688.jpg,disgust,6
image_05689.jpg,angry,1
image_05690.jpg,angry,1
image_05693.jpg,disgust,6
image_05695.jpg,sad,2
image_05696.jpg,fear,4
image_05699.jpg,neutral,7
image_05701.jpg,neutral,7
image_05705.jpg,disgust,6
image_05707.jpg,neutral,7
image_05708.jpg,fear,4
image_05709.jpg,sad,2
image_05710.jpg,sad,2
image_05711.jpg,disgust,6
image_05713.jpg,neutral,7
image_05714.jpg,sad,2
image_05715.jpg,angry,1
image_05716.jpg,fear,4
image_05717.jpg,sad,2
image_05718.jpg,sad,2
image_05721.jpg,disgust,6
image_05722.jpg,sad,2
image_05723.jpg,fear,4
image_05724.jpg,sad,2
image_05726.jpg,sad,2
image_05727.jpg,fear,4
image_05728.jpg,sad,2
image_05729.jpg,disgust,6
image_05730.jpg,sad,2
image_05731.jpg,disgust,6
image_05732.jpg,sad,2
image_05733.jpg,sad,2
image_05735.jpg,fear,4
image_05737.jpg,angry,1
image_05739.jpg,happy,3
image_05740.jpg,disgust,6
image_05741.jpg,fear,4
image_05745.jpg,neutral,7
image_05746.jpg,angry,1
image_05747.jpg,angry,1
image_05750.jpg,fear,4
image_05751.jpg,sad,2
image_05754.jpg,disgust,6
image_05756.jpg,sad,2
image_05757.jpg,neutral,7
image_05759.jpg,neutral,7
image_05760.jpg,fear,4
image_05761.jpg,angry,1
image_05762.jpg,disgust,6
image_05763.jpg,disgust,6
image_05764.jpg,sad,2
image_05765.jpg,neutral,7
image_05766.jpg,disgust,6
image_05767.jpg,sad,2
image_05768.jpg,neutral,7
image_05769.jpg,fear,4
image_05771.jpg,fear,4
image_05773.jpg,disgust,6
image_05774.jpg,sad,2
image_05775.jpg,fear,4
image_05776.jpg,fear,4
image_05777.jpg,fear,4
image_05779.jpg,sad,2
image_05780.jpg,angry,1
image_05781.jpg,disgust,6
image_05783.jpg,neutral,7
image_05784.jpg,neutral,7
image_05786.jpg,neutral,7
image_05788.jpg,happy,3
image_05789.jpg,sad,2
image_05790.jpg,sad,2
image_05793.jpg,disgust,6
image_05794.jpg,sad,2
image_05795.jpg,neutral,7
image_05796.jpg,angry,1
image_05797.jpg,sad,2
image_05799.jpg,sad,2
image_05800.jpg,happy,3
image_05801.jpg,neutral,7
image_05802.jpg,neutral,7
image_05805.jpg,fear,4
image_05806.jpg,angry,1
image_05807.jpg,neutral,7
image_05808.jpg,neutral,7
image_05810.jpg,fear,4
image_05812.jpg,neutral,7
image_05813.jpg,sad,2
image_05814.jpg,neutral,7
image_05815.jpg,angry,1
image_05816.jpg,disgust,6
image_05817.jpg,happy,3
image_05822.jpg,neutral,7
image_05823.jpg,sad,2
image_05824.jpg,neutral,7
image_05825.jpg,neutral,7
image_05826.jpg,sad,2
image_05827.jpg,fear,4
image_05828.jpg,neutral,7
image_05829.jpg,angry,1
image_05831.jpg,sad,2
image_05834.jpg,fear,4
image_05835.jpg,fear,4
image_05836.jpg,disgust,6
image_05837.jpg,fear,4
image_05838.jpg,sad,2
image_05843.jpg,disgust,6
image_05846.jpg,neutral,7
image_05848.jpg,angry,1
image_05849.jpg,angry,1
image_05851.jpg,sad,2
image_05852.jpg,neutral,7
image_05853.jpg,fear,4
image_05854.jpg,disgust,6
image_05855.jpg,sad,2
image_05856.jpg,disgust,6
image_05857.jpg,disgust,6
image_05858.jpg,fear,4
image_05859.jpg,disgust,6
image_05860.jpg,sad,2
image_05861.jpg,sad,2
image_05863.jpg,sad,2
image_05864.jpg,happy,3
image_05865.jpg,disgust,6
image_05867.jpg,disgust,6
image_05868.jpg,sad,2
image_05869.jpg,neutral,7
image_05870.jpg,neutral,7
image_05871.jpg,neutral,7
image_05872.jpg,angry,1
image_05874.jpg,neutral,7
image_05875.jpg,sad,2
image_05877.jpg,sad,2
image_05879.jpg,neutral,7
image_05880.jpg,fear,4
image_05881.jpg,happy,3
image_05882.jpg,disgust,6
image_05883.jpg,angry,1
image_05884.jpg,angry,1
image_05885.jpg,neutral,7
image_05887.jpg,neutral,7
image_05888.jpg,sad,2
image_05889.jpg,disgust,6
image_05890.jpg,disgust,6
image_05891.jpg,sad,2
image_05893.jpg,happy,3
image_05897.jpg,sad,2
image_05898.jpg,sad,2
image_05899.jpg,disgust,6
image_05900.jpg,sad,2
image_05901.jpg,fear,4
image_05902.jpg,fear,4
image_05903.jpg,disgust,6
image_05904.jpg,neutral,7
image_05905.jpg,fear,4
image_05907.jpg,angry,1
image_05908.jpg,sad,2
image_05909.jpg,angry,1
image_05910.jpg,sad,2
image_05911.jpg,fear,4
image_05912.jpg,happy,3
image_05913.jpg,fear,4
image_05914.jpg,neutral,7
image_05916.jpg,neutral,7
image_05918.jpg,fear,4
image_05920.jpg,disgust,6
image_05921.jpg,neutral,7
image_05922.jpg,fear,4
image_05924.jpg,sad,2
image_05925.jpg,sad,2
image_05926.jpg,fear,4
image_05928.jpg,disgust,6
image_05929.jpg,happy,3
image_05930.jpg,sad,2
image_05931.jpg,sad,2
image_05932.jpg,neutral,7
image_05933.jpg,neutral,7
image_05934.jpg,disgust,6
image_05936.jpg,sad,2
image_05937.jpg,sad,2
image_05939.jpg,disgust,6
image_05943.jpg,sad,2
image_05944.jpg,disgust,6
image_05945.jpg,sad,2
image_05947.jpg,sad,2
image_05949.jpg,fear,4
image_05951.jpg,sad,2
image_05952.jpg,sad,2
image_05953.jpg,fear,4
image_05954.jpg,disgust,6
image_05955.jpg,happy,3
image_05957.jpg,disgust,6
image_05959.jpg,neutral,7
image_05960.jpg,sad,2
image_05961.jpg,disgust,6
image_05962.jpg,neutral,7
image_05963.jpg,neutral,7
image_05965.jpg,disgust,6
image_05966.jpg,angry,1
image_05967.jpg,disgust,6
image_05968.jpg,disgust,6
image_05970.jpg,happy,3
image_05972.jpg,sad,2
image_05973.jpg,fear,4
image_05974.jpg,neutral,7
image_05975.jpg,sad,2
image_05978.jpg,happy,3
image_05979.jpg,fear,4
image_05980.jpg,disgust,6
image_05981.jpg,neutral,7
image_05982.jpg,disgust,6
image_05983.jpg,sad,2
image_05984.jpg,happy,3
image_05988.jpg,fear,4
image_05989.jpg,fear,4
image_05990.jpg,happy,3
image_05991.jpg,disgust,6
image_05993.jpg,fear,4
image_05994.jpg,neutral,7
image_05995.jpg,fear,4
image_05996.jpg,neutral,7
image_05997.jpg,disgust,6
image_05998.jpg,neutral,7
image_05999.jpg,happy,3
image_06003.jpg,sad,2
image_06004.jpg,fear,4
image_06005.jpg,sad,2
image_06007.jpg,fear,4
image_06008.jpg,fear,4
image_06010.jpg,fear,4
image_06011.jpg,fear,4
image_06012.jpg,disgust,6
image_06013.jpg,disgust,6
image_06014.jpg,disgust,6
image_06015.jpg,fear,4
image_06016.jpg,angry,1
image_06017.jpg,disgust,6
image_06018.jpg,neutral,7
image_06019.jpg,happy,3
image_06020.jpg,disgust,6
image_06021.jpg,sad,2
image_06022.jpg,angry,1
image_06024.jpg,fear,4
image_06025.jpg,sad,2
image_06026.jpg,fear,4
image_06027.jpg,sad,2
image_06031.jpg,fear,4
image_06033.jpg,neutral,7
image_06034.jpg,disgust,6
image_06035.jpg,angry,1
image_06037.jpg,fear,4
image_06039.jpg,sad,2
image_06040.jpg,neutral,7
image_06041.jpg,neutral,7
image_06042.jpg,fear,4
image_06044.jpg,fear,4
image_06045.jpg,neutral,7
image_06046.jpg,neutral,7
image_06047.jpg,neutral,7
image_06048.jpg,sad,2
image_06049.jpg,disgust,6
image_06050.jpg,sad,2
image_06051.jpg,sad,2
image_06052.jpg,neutral,7
image_06054.jpg,neutral,7
image_06055.jpg,sad,2
image_06057.jpg,sad,2
image_06059.jpg,neutral,7
image_06060.jpg,fear,4
image_06061.jpg,fear,4
image_06062.jpg,fear,4
image_06063.jpg,angry,1
image_06064.jpg,disgust,6
image_06065.jpg,angry,1
image_06066.jpg,sad,2
image_06067.jpg,neutral,7
image_06069.jpg,fear,4
image_06070.jpg,fear,4
image_06071.jpg,sad,2
image_06073.jpg,neutral,7
image_06075.jpg,sad,2
image_06076.jpg,sad,2
image_06077.jpg,disgust,6
image_06078.jpg,disgust,6
image_06079.jpg,disgust,6
image_06080.jpg,neutral,7
image_06081.jpg,disgust,6
image_06083.jpg,angry,1
image_06084.jpg,neutral,7
image_06085.jpg,neutral,7
image_06086.jpg,neutral,7
image_06091.jpg,fear,4
image_06097.jpg,fear,4
image_06098.jpg,disgust,6
image_06099.jpg,neutral,7
image_06101.jpg,sad,2
image_06102.jpg,neutral,7
image_06103.jpg,fear,4
image_06104.jpg,sad,2
image_06105.jpg,angry,1
image_06111.jpg,fear,4
image_06113.jpg,disgust,6
image_06114.jpg,disgust,6
image_06116.jpg,disgust,6
image_06118.jpg,angry,1
image_06119.jpg,neutral,7
image_06122.jpg,disgust,6
image_06123.jpg,happy,3
image_06125.jpg,neutral,7
image_06126.jpg,sad,2
image_06127.jpg,sad,2
image_06128.jpg,angry,1
image_06129.jpg,fear,4
image_06130.jpg,fear,4
image_06131.jpg,disgust,6
image_06133.jpg,sad,2
image_06134.jpg,neutral,7
image_06135.jpg,fear,4
image_06136.jpg,fear,4
image_06137.jpg,disgust,6
image_06138.jpg,disgust,6
image_06141.jpg,neutral,7
image_06143.jpg,disgust,6
image_06144.jpg,angry,1
image_06146.jpg,disgust,6
image_06148.jpg,angry,1
image_06149.jpg,neutral,7
image_06150.jpg,sad,2
image_06151.jpg,disgust,6
image_06152.jpg,disgust,6
image_06153.jpg,sad,2
image_06154.jpg,sad,2
image_06155.jpg,fear,4
image_06156.jpg,sad,2
image_06157.jpg,neutral,7
image_06159.jpg,fear,4
image_06161.jpg,disgust,6
image_06162.jpg,neutral,7
image_06164.jpg,sad,2
image_06166.jpg,angry,1
image_06167.jpg,angry,1
image_06169.jpg,fear,4
image_06170.jpg,neutral,7
image_06171.jpg,sad,2
image_06172.jpg,sad,2
image_06173.jpg,disgust,6
image_06175.jpg,fear,4
image_06177.jpg,neutral,7
image_06178.jpg,fear,4
image_06180.jpg,neutral,7
image_06183.jpg,neutral,7
image_06185.jpg,fear,4
image_06186.jpg,disgust,6
image_06187.jpg,fear,4
image_06188.jpg,sad,2
image_06189.jpg,disgust,6
image_06191.jpg,angry,1
image_06192.jpg,disgust,6
image_06193.jpg,fear,4
image_06198.jpg,neutral,7
image_06200.jpg,disgust,6
image_06201.jpg,neutral,7
image_06202.jpg,fear,4
image_06203.jpg,disgust,6
image_06205.jpg,sad,2
image_06206.jpg,disgust,6
image_06207.jpg,angry,1
image_06208.jpg,disgust,6
image_06209.jpg,neutral,7
image_06210.jpg,sad,2
image_06211.jpg,fear,4
image_06212.jpg,disgust,6
image_06213.jpg,fear,4
image_06214.jpg,disgust,6
image_06215.jpg,neutral,7
image_06221.jpg,neutral,7
image_06224.jpg,fear,4
image_06227.jpg,sad,2
image_06228.jpg,neutral,7
image_06229.jpg,neutral,7
image_06230.jpg,angry,1
image_06231.jpg,angry,1
image_06232.jpg,neutral,7
image_06233.jpg,fear,4
image_06234.jpg,disgust,6
image_06235.jpg,sad,2
image_06236.jpg,fear,4
image_06237.jpg,fear,4
image_06238.jpg,happy,3
image_06239.jpg,fear,4
image_06240.jpg,fear,4
image_06241.jpg,happy,3
image_06244.jpg,fear,4
image_06245.jpg,sad,2
image_06246.jpg,sad,2
image_06247.jpg,fear,4
image_06248.jpg,fear,4
image_06249.jpg,fear,4
image_06251.jpg,angry,1
image_06253.jpg,sad,2
image_06254.jpg,neutral,7
image_06255.jpg,disgust,6
image_06257.jpg,disgust,6
image_06258.jpg,sad,2
image_06259.jpg,disgust,6
image_06260.jpg,angry,1
image_06261.jpg,fear,4
image_06262.jpg,sad,2
image_06263.jpg,neutral,7
image_06266.jpg,fear,4
image_06268.jpg,disgust,6
image_06271.jpg,sad,2
image_06272.jpg,fear,4
image_06273.jpg,angry,1
image_06274.jpg,disgust,6
image_06277.jpg,sad,2
image_06278.jpg,sad,2
image_06279.jpg,angry,1
image_06280.jpg,sad,2
image_06281.jpg,disgust,6
image_06282.jpg,happy,3
image_06284.jpg,sad,2
image_06285.jpg,fear,4
image_06286.jpg,neutral,7
image_06287.jpg,disgust,6
image_06289.jpg,neutral,7
image_06290.jpg,disgust,6
image_06291.jpg,happy,3
image_06292.jpg,neutral,7
image_06293.jpg,sad,2
image_06294.jpg,disgust,6
image_06297.jpg,fear,4
image_06298.jpg,neutral,7
image_06303.jpg,happy,3
image_06304.jpg,angry,1
image_06305.jpg,fear,4
image_06306.jpg,sad,2
image_06307.jpg,fear,4
image_06310.jpg,fear,4
image_06311.jpg,happy,3
image_06313.jpg,fear,4
image_06314.jpg,angry,1
image_06317.jpg,angry,1
image_06320.jpg,neutral,7
image_06321.jpg,sad,2
image_06322.jpg,disgust,6
image_06323.jpg,fear,4
image_06324.jpg,neutral,7
image_06325.jpg,fear,4
image_06329.jpg,sad,2
image_06331.jpg,sad,2
image_06333.jpg,sad,2
image_06334.jpg,neutral,7
image_06335.jpg,disgust,6
image_06336.jpg,fear,4
image_06338.jpg,sad,2
image_06339.jpg,neutral,7
image_06340.jpg,neutral,7
image_06341.jpg,disgust,6
image_06342.jpg,disgust,6
image_06343.jpg,sad,2
image_06344.jpg,neutral,7
image_06346.jpg,happy,3
image_06347.jpg,sad,2
image_06349.jpg,fear,4
image_06350.jpg,sad,2
image_06353.jpg,sad,2
image_06355.jpg,neutral,7
image_06356.jpg,fear,4
image_06358.jpg,angry,1
image_06359.jpg,disgust,6
image_06360.jpg,neutral,7
image_06361.jpg,sad,2
image_06364.jpg,fear,4
image_06365.jpg,fear,4
image_06366.jpg,disgust,6
image_06368.jpg,fear,4
image_06370.jpg,disgust,6
image_06371.jpg,disgust,6
image_06372.jpg,neutral,7
image_06373.jpg,fear,4
image_06374.jpg,disgust,6
image_06375.jpg,sad,2
image_06377.jpg,neutral,7
image_06379.jpg,neutral,7
image_06380.jpg,fear,4
image_06381.jpg,neutral,7
image_06382.jpg,angry,1
image_06383.jpg,neutral,7
image_06385.jpg,fear,4
image_06386.jpg,sad,2
image_06387.jpg,disgust,6
image_06388.jpg,fear,4
image_06389.jpg,disgust,6
image_06390.jpg,disgust,6
image_06392.jpg,fear,4
image_06393.jpg,neutral,7
image_06394.jpg,sad,2
image_06395.jpg,sad,2
image_06397.jpg,disgust,6
image_06399.jpg,neutral,7
image_06400.jpg,angry,1
image_06402.jpg,angry,1
image_06403.jpg,disgust,6
image_06404.jpg,disgust,6
image_06406.jpg,happy,3
image_06407.jpg,neutral,7
image_06408.jpg,fear,4
image_06409.jpg,fear,4
image_06410.jpg,neutral,7
image_06412.jpg,disgust,6
image_06414.jpg,neutral,7
image_06415.jpg,disgust,6
image_06418.jpg,fear,4
image_06419.jpg,sad,2
image_06420.jpg,fear,4
image_06422.jpg,happy,3
image_06423.jpg,fear,4
image_06424.jpg,neutral,7
image_06425.jpg,fear,4
image_06426.jpg,fear,4
image_06427.jpg,fear,4
image_06429.jpg,neutral,7
image_06431.jpg,fear,4
image_06433.jpg,disgust,6
image_06434.jpg,happy,3
image_06436.jpg,sad,2
image_06437.jpg,angry,1
image_06438.jpg,angry,1
image_06439.jpg,sad,2
image_06440.jpg,neutral,7
image_06441.jpg,disgust,6
image_06442.jpg,neutral,7
image_06443.jpg,sad,2
image_06447.jpg,disgust,6
image_06448.jpg,sad,2
image_06450.jpg,fear,4
image_06452.jpg,neutral,7
image_06453.jpg,sad,2
image_06454.jpg,disgust,6
image_06455.jpg,disgust,6
image_06456.jpg,sad,2
image_06460.jpg,sad,2
image_06461.jpg,neutral,7
image_06463.jpg,neutral,7
image_06466.jpg,disgust,6
image_06468.jpg,disgust,6
image_06470.jpg,disgust,6
image_06471.jpg,fear,4
image_06474.jpg,sad,2
image_06475.jpg,sad,2
image_06476.jpg,sad,2
image_06477.jpg,neutral,7
image_06478.jpg,disgust,6
image_06479.jpg,sad,2
image_06480.jpg,angry,1
image_06481.jpg,angry,1
image_06483.jpg,neutral,7
image_06485.jpg,disgust,6
image_06486.jpg,sad,2
image_06487.jpg,angry,1
image_06488.jpg,fear,4
image_06489.jpg,disgust,6
image_06491.jpg,fear,4
image_06495.jpg,disgust,6
image_06496.jpg,fear,4
image_06498.jpg,angry,1
image_06499.jpg,neutral,7
image_06500.jpg,disgust,6
image_06501.jpg,sad,2
image_06502.jpg,sad,2
image_06503.jpg,angry,1
image_06504.jpg,fear,4
image_06506.jpg,sad,2
image_06508.jpg,neutral,7
image_06509.jpg,fear,4
image_06510.jpg,disgust,6
image_06511.jpg,sad,2
image_06512.jpg,neutral,7
image_06513.jpg,neutral,7
image_06514.jpg,fear,4
image_06516.jpg,disgust,6
image_06517.jpg,sad,2
image_06518.jpg,sad,2
image_06519.jpg,sad,2
image_06521.jpg,neutral,7
image_06522.jpg,sad,2
image_06523.jpg,angry,1
image_06524.jpg,disgust,6
image_06525.jpg,sad,2
image_06526.jpg,sad,2
image_06527.jpg,fear,4
image_06529.jpg,fear,4
image_06531.jpg,disgust,6
image_06532.jpg,fear,4
image_06533.jpg,disgust,6
image_06534.jpg,disgust,6
image_06535.jpg,disgust,6
image_06536.jpg,disgust,6
image_06537.jpg,happy,3
image_06538.jpg,sad,2
image_06539.jpg,happy,3
image_06540.jpg,disgust,6
image_06541.jpg,sad,2
image_06542.jpg,sad,2
image_06543.jpg,angry,1
image_06545.jpg,fear,4
image_06546.jpg,fear,4
image_06547.jpg,fear,4
image_06548.jpg,neutral,7
image_06549.jpg,sad,2
image_06551.jpg,sad,2
image_06553.jpg,neutral,7
image_06554.jpg,neutral,7
image_06557.jpg,sad,2
image_06558.jpg,disgust,6
